subject,run,edf,event,is_mi,mi_kind
66,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S066\S066R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S066\S066R08.edf.event,True,LR
66,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S066\S066R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S066\S066R09.edf.event,False,
66,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S066\S066R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S066\S066R10.edf.event,True,OF
66,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S066\S066R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S066\S066R11.edf.event,False,
66,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S066\S066R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S066\S066R12.edf.event,True,LR
66,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S066\S066R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S066\S066R13.edf.event,False,
66,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S066\S066R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S066\S066R14.edf.event,True,OF
67,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R01.edf.event,False,
67,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R02.edf.event,False,
67,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R03.edf.event,False,
67,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R04.edf.event,True,LR
67,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R05.edf.event,False,
67,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R06.edf.event,True,OF
67,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R07.edf.event,False,
67,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R08.edf.event,True,LR
67,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R09.edf.event,False,
67,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R10.edf.event,True,OF
67,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R11.edf.event,False,
67,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R12.edf.event,True,LR
67,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R13.edf.event,False,
67,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S067\S067R14.edf.event,True,OF
68,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R01.edf.event,False,
68,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R02.edf.event,False,
68,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R03.edf.event,False,
68,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R04.edf.event,True,LR
68,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R05.edf.event,False,
68,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R06.edf.event,True,OF
68,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R07.edf.event,False,
68,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R08.edf.event,True,LR
68,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R09.edf.event,False,
68,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R10.edf.event,True,OF
68,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R11.edf.event,False,
68,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R12.edf.event,True,LR
68,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R13.edf.event,False,
68,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S068\S068R14.edf.event,True,OF
69,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R01.edf.event,False,
69,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R02.edf.event,False,
69,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R03.edf.event,False,
69,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R04.edf.event,True,LR
69,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R05.edf.event,False,
69,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R06.edf.event,True,OF
69,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R07.edf.event,False,
69,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R08.edf.event,True,LR
69,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R09.edf.event,False,
69,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R10.edf.event,True,OF
69,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R11.edf.event,False,
69,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R12.edf.event,True,LR
69,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R13.edf.event,False,
69,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S069\S069R14.edf.event,True,OF
70,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R01.edf.event,False,
70,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R02.edf.event,False,
70,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R03.edf.event,False,
70,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R04.edf.event,True,LR
70,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R05.edf.event,False,
70,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R06.edf.event,True,OF
70,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R07.edf.event,False,
70,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R08.edf.event,True,LR
70,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R09.edf.event,False,
70,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R10.edf.event,True,OF
70,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R11.edf.event,False,
70,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R12.edf.event,True,LR
70,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R13.edf.event,False,
70,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S070\S070R14.edf.event,True,OF
71,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R01.edf.event,False,
71,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R02.edf.event,False,
71,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R03.edf.event,False,
71,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R04.edf.event,True,LR
71,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R05.edf.event,False,
71,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R06.edf.event,True,OF
71,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R07.edf.event,False,
71,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R08.edf.event,True,LR
71,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R09.edf.event,False,
71,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R10.edf.event,True,OF
71,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R11.edf.event,False,
71,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R12.edf.event,True,LR
71,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R13.edf.event,False,
71,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S071\S071R14.edf.event,True,OF
72,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R01.edf.event,False,
72,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R02.edf.event,False,
72,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R03.edf.event,False,
72,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R04.edf.event,True,LR
72,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R05.edf.event,False,
72,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R06.edf.event,True,OF
72,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R07.edf.event,False,
72,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R08.edf.event,True,LR
72,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R09.edf.event,False,
72,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R10.edf.event,True,OF
72,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R11.edf.event,False,
72,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R12.edf.event,True,LR
72,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R13.edf.event,False,
72,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S072\S072R14.edf.event,True,OF
73,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R01.edf.event,False,
73,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R02.edf.event,False,
73,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R03.edf.event,False,
73,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R04.edf.event,True,LR
73,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R05.edf.event,False,
73,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R06.edf.event,True,OF
73,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R07.edf.event,False,
73,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R08.edf.event,True,LR
73,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R09.edf.event,False,
73,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R10.edf.event,True,OF
73,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R11.edf.event,False,
73,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R12.edf.event,True,LR
73,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R13.edf.event,False,
73,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S073\S073R14.edf.event,True,OF
74,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R01.edf.event,False,
74,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R02.edf.event,False,
74,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R03.edf.event,False,
74,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R04.edf.event,True,LR
74,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R05.edf.event,False,
74,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R06.edf.event,True,OF
74,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R07.edf.event,False,
74,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R08.edf.event,True,LR
74,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R09.edf.event,False,
74,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R10.edf.event,True,OF
74,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R11.edf.event,False,
74,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R12.edf.event,True,LR
74,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R13.edf.event,False,
74,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S074\S074R14.edf.event,True,OF
75,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R01.edf.event,False,
75,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R02.edf.event,False,
75,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R03.edf.event,False,
75,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R04.edf.event,True,LR
75,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R05.edf.event,False,
75,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R06.edf.event,True,OF
75,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R07.edf.event,False,
75,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R08.edf.event,True,LR
75,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R09.edf.event,False,
75,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R10.edf.event,True,OF
75,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R11.edf.event,False,
75,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R12.edf.event,True,LR
75,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R13.edf.event,False,
75,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S075\S075R14.edf.event,True,OF
76,1,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R01.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R01.edf.event,False,
76,2,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R02.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R02.edf.event,False,
76,3,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R03.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R03.edf.event,False,
76,4,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R04.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R04.edf.event,True,LR
76,5,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R05.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R05.edf.event,False,
76,6,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R06.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R06.edf.event,True,OF
76,7,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R07.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R07.edf.event,False,
76,8,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R08.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R08.edf.event,True,LR
76,9,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R09.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R09.edf.event,False,
76,10,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R10.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R10.edf.event,True,OF
76,11,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R11.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R11.edf.event,False,
76,12,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R12.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R12.edf.event,True,LR
76,13,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R13.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R13.edf.event,False,
76,14,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R14.edf,C:\Users\joelc\Desktop\EEG_Clasificador\data\raw\S076\S076R14.edf.event,True,OF
